 # Re 	 CD 
 14.32 	 0.972488 
 14.33 	 0.972896 
 14.34 	 0.973304 
 14.35 	 0.973713 
 14.36 	 0.974123 
 14.37 	 0.974534 
 14.38 	 0.974946 
 14.39 	 0.975358 
 14.4 	 0.97577 
 14.41 	 0.976184 
 14.42 	 0.976598 
 14.43 	 0.977012 
 14.44 	 0.977427 
 14.45 	 0.977842 
 14.46 	 0.978257 
 14.47 	 0.978673 
 14.48 	 0.979089 
 14.49 	 0.979505 
 14.5 	 0.979921 
 14.51 	 0.980338 
 14.52 	 0.980754 
 14.53 	 0.981171 
 14.54 	 0.981587 
 14.55 	 0.982003 
 14.56 	 0.98242 
 14.57 	 0.982836 
 14.58 	 0.983252 
 14.59 	 0.983667 
 14.6 	 0.984083 
 14.61 	 0.984498 
 14.62 	 0.984912 
 14.63 	 0.985326 
 14.64 	 0.98574 
 14.65 	 0.986153 
 14.66 	 0.986566 
 14.67 	 0.986978 
 14.68 	 0.987389 
 14.69 	 0.987799 
 14.7 	 0.988209 
 14.71 	 0.988618 
 14.72 	 0.989026 
 14.73 	 0.989433 
 14.74 	 0.98984 
 14.75 	 0.990245 
 14.76 	 0.990649 
 14.77 	 0.991052 
 14.78 	 0.991454 
 14.79 	 0.991855 
 14.8 	 0.992255 
 14.81 	 0.992653 
 14.82 	 0.99305 
 14.83 	 0.993445 
 14.84 	 0.99384 
 14.85 	 0.994233 
 14.86 	 0.994624 
 14.87 	 0.995014 
 14.88 	 0.995402 
 14.89 	 0.995788 
 14.9 	 0.996173 
 14.91 	 0.996556 
 14.92 	 0.996938 
 14.93 	 0.997317 
 14.94 	 0.997695 
 14.95 	 0.998071 
 14.96 	 0.998444 
 14.97 	 0.998816 
 14.98 	 0.999186 
 14.99 	 0.999553 
 15 	 0.999919 
 15.01 	 1.00028 
 15.02 	 1.00064 
 15.03 	 1.001 
 15.04 	 1.00136 
 15.05 	 1.00171 
 15.06 	 1.00207 
 15.07 	 1.00242 
 15.08 	 1.00276 
 15.09 	 1.00311 
 15.1 	 1.00345 
 15.11 	 1.0038 
 15.12 	 1.00414 
 15.13 	 1.00447 
 15.14 	 1.00481 
 15.15 	 1.00514 
 15.16 	 1.00547 
 15.17 	 1.0058 
 15.18 	 1.00613 
 15.19 	 1.00645 
 15.2 	 1.00678 
 15.21 	 1.0071 
 15.22 	 1.00742 
 15.23 	 1.00773 
 15.24 	 1.00805 
 15.25 	 1.00836 
 15.26 	 1.00867 
 15.27 	 1.00898 
 15.28 	 1.00928 
 15.29 	 1.00959 
 15.3 	 1.00989 
 15.31 	 1.01019 
 15.32 	 1.01049 
 15.33 	 1.01078 
 15.34 	 1.01107 
 15.35 	 1.01137 
 15.36 	 1.01166 
 15.37 	 1.01194 
 15.38 	 1.01223 
 15.39 	 1.01251 
 15.4 	 1.01279 
 15.41 	 1.01307 
 15.42 	 1.01335 
 15.43 	 1.01363 
 15.44 	 1.0139 
 15.45 	 1.01417 
 15.46 	 1.01444 
 15.47 	 1.01471 
 15.48 	 1.01497 
 15.49 	 1.01524 
 15.5 	 1.0155 
 15.51 	 1.01576 
 15.52 	 1.01602 
 15.53 	 1.01627 
 15.54 	 1.01653 
 15.55 	 1.01678 
 15.56 	 1.01703 
 15.57 	 1.01728 
 15.58 	 1.01752 
 15.59 	 1.01777 
 15.6 	 1.01801 
 15.61 	 1.01825 
 15.62 	 1.01849 
 15.63 	 1.01872 
 15.64 	 1.01896 
 15.65 	 1.01919 
 15.66 	 1.01942 
 15.67 	 1.01965 
 15.68 	 1.01988 
 15.69 	 1.0201 
 15.7 	 1.02032 
 15.71 	 1.02055 
 15.72 	 1.02076 
 15.73 	 1.02098 
 15.74 	 1.0212 
 15.75 	 1.02141 
 15.76 	 1.02162 
 15.77 	 1.02183 
 15.78 	 1.02204 
 15.79 	 1.02225 
 15.8 	 1.02245 
 15.81 	 1.02265 
 15.82 	 1.02286 
 15.83 	 1.02305 
 15.84 	 1.02325 
 15.85 	 1.02345 
 15.86 	 1.02364 
 15.87 	 1.02383 
 15.88 	 1.02402 
 15.89 	 1.02421 
 15.9 	 1.0244 
 15.91 	 1.02458 
 15.92 	 1.02476 
 15.93 	 1.02494 
 15.94 	 1.02512 
 15.95 	 1.0253 
 15.96 	 1.02548 
 15.97 	 1.02565 
 15.98 	 1.02582 
 15.99 	 1.02599 
 16 	 1.02616 
 16.01 	 1.02633 
 16.02 	 1.02649 
 16.03 	 1.02666 
 16.04 	 1.02682 
 16.05 	 1.02698 
 16.06 	 1.02714 
 16.07 	 1.02729 
 16.08 	 1.02745 
 16.09 	 1.0276 
 16.1 	 1.02775 
 16.11 	 1.0279 
 16.12 	 1.02805 
 16.13 	 1.0282 
 16.14 	 1.02834 
 16.15 	 1.02848 
 16.16 	 1.02862 
 16.17 	 1.02876 
 16.18 	 1.0289 
 16.19 	 1.02904 
 16.2 	 1.02917 
 16.21 	 1.02931 
 16.22 	 1.02944 
 16.23 	 1.02957 
 16.24 	 1.02969 
 16.25 	 1.02982 
 16.26 	 1.02994 
 16.27 	 1.03007 
 16.28 	 1.03019 
 16.29 	 1.03031 
 16.3 	 1.03043 
 16.31 	 1.03054 
 16.32 	 1.03066 
 16.33 	 1.03077 
 16.34 	 1.03088 
 16.35 	 1.03099 
 16.36 	 1.0311 
 16.37 	 1.03121 
 16.38 	 1.03131 
 16.39 	 1.03142 
 16.4 	 1.03152 
 16.41 	 1.03162 
 16.42 	 1.03172 
 16.43 	 1.03182 
 16.44 	 1.03191 
 16.45 	 1.03201 
 16.46 	 1.0321 
 16.47 	 1.03219 
 16.48 	 1.03228 
 16.49 	 1.03237 
 16.5 	 1.03245 
 16.51 	 1.03254 
 16.52 	 1.03262 
 16.53 	 1.0327 
 16.54 	 1.03278 
 16.55 	 1.03286 
 16.56 	 1.03294 
 16.57 	 1.03302 
 16.58 	 1.03309 
 16.59 	 1.03316 
 16.6 	 1.03323 
 16.61 	 1.0333 
 16.62 	 1.03337 
 16.63 	 1.03344 
 16.64 	 1.03351 
 16.65 	 1.03357 
 16.66 	 1.03363 
 16.67 	 1.03369 
 16.68 	 1.03375 
 16.69 	 1.03381 
 16.7 	 1.03387 
 16.71 	 1.03392 
 16.72 	 1.03398 
 16.73 	 1.03403 
 16.74 	 1.03408 
 16.75 	 1.03413 
 16.76 	 1.03418 
 16.77 	 1.03423 
 16.78 	 1.03427 
 16.79 	 1.03431 
 16.8 	 1.03436 
 16.81 	 1.0344 
 16.82 	 1.03444 
 16.83 	 1.03448 
 16.84 	 1.03451 
 16.85 	 1.03455 
 16.86 	 1.03458 
 16.87 	 1.03462 
 16.88 	 1.03465 
 16.89 	 1.03468 
 16.9 	 1.03471 
 16.91 	 1.03473 
 16.92 	 1.03476 
 16.93 	 1.03478 
 16.94 	 1.03481 
 16.95 	 1.03483 
 16.96 	 1.03485 
 16.97 	 1.03487 
 16.98 	 1.03489 
 16.99 	 1.0349 
 17 	 1.03492 
 17.01 	 1.03493 
 17.02 	 1.03495 
 17.03 	 1.03496 
 17.04 	 1.03497 
 17.05 	 1.03498 
 17.06 	 1.03498 
 17.07 	 1.03499 
 17.08 	 1.035 
 17.09 	 1.035 
 17.1 	 1.035 
 17.11 	 1.035 
 17.12 	 1.035 
 17.13 	 1.035 
 17.14 	 1.035 
 17.15 	 1.035 
 17.16 	 1.03499 
 17.17 	 1.03498 
 17.18 	 1.03498 
 17.19 	 1.03497 
 17.2 	 1.03496 
 17.21 	 1.03495 
 17.22 	 1.03493 
 17.23 	 1.03492 
 17.24 	 1.03491 
 17.25 	 1.03489 
 17.26 	 1.03487 
 17.27 	 1.03485 
 17.28 	 1.03483 
 17.29 	 1.03481 
 17.3 	 1.03479 
 17.31 	 1.03477 
 17.32 	 1.03474 
 17.33 	 1.03472 
 17.34 	 1.03469 
 17.35 	 1.03466 
 17.36 	 1.03463 
 17.37 	 1.0346 
 17.38 	 1.03457 
 17.39 	 1.03454 
 17.4 	 1.03451 
 17.41 	 1.03447 
 17.42 	 1.03444 
 17.43 	 1.0344 
 17.44 	 1.03436 
 17.45 	 1.03432 
 17.46 	 1.03428 
 17.47 	 1.03424 
 17.48 	 1.0342 
 17.49 	 1.03415 
 17.5 	 1.03411 
 17.51 	 1.03406 
 17.52 	 1.03401 
 17.53 	 1.03397 
 17.54 	 1.03392 
 17.55 	 1.03387 
 17.56 	 1.03382 
 17.57 	 1.03376 
 17.58 	 1.03371 
 17.59 	 1.03366 
 17.6 	 1.0336 
 17.61 	 1.03354 
 17.62 	 1.03349 
 17.63 	 1.03343 
 17.64 	 1.03337 
 17.65 	 1.03331 
 17.66 	 1.03324 
 17.67 	 1.03318 
 17.68 	 1.03312 
 17.69 	 1.03305 
 17.7 	 1.03299 
 17.71 	 1.03292 
 17.72 	 1.03285 
 17.73 	 1.03278 
 17.74 	 1.03271 
 17.75 	 1.03264 
 17.76 	 1.03257 
 17.77 	 1.0325 
 17.78 	 1.03242 
 17.79 	 1.03235 
 17.8 	 1.03227 
 17.81 	 1.0322 
 17.82 	 1.03212 
 17.83 	 1.03204 
 17.84 	 1.03196 
 17.85 	 1.03188 
 17.86 	 1.0318 
 17.87 	 1.03172 
 17.88 	 1.03163 
 17.89 	 1.03155 
 17.9 	 1.03146 
 17.91 	 1.03138 
 17.92 	 1.03129 
 17.93 	 1.0312 
 17.94 	 1.03111 
 17.95 	 1.03102 
 17.96 	 1.03093 
 17.97 	 1.03084 
 17.98 	 1.03075 
 17.99 	 1.03066 
 18 	 1.03056 
 18.01 	 1.03047 
 18.02 	 1.03037 
 18.03 	 1.03028 
 18.04 	 1.03018 
 18.05 	 1.03008 
 18.06 	 1.02998 
 18.07 	 1.02988 
 18.08 	 1.02978 
 18.09 	 1.02968 
 18.1 	 1.02957 
 18.11 	 1.02947 
 18.12 	 1.02937 
 18.13 	 1.02926 
 18.14 	 1.02916 
 18.15 	 1.02905 
 18.16 	 1.02894 
 18.17 	 1.02883 
 18.18 	 1.02872 
 18.19 	 1.02861 
 18.2 	 1.0285 
 18.21 	 1.02839 
 18.22 	 1.02828 
 18.23 	 1.02817 
 18.24 	 1.02805 
 18.25 	 1.02794 
 18.26 	 1.02782 
 18.27 	 1.02771 
 18.28 	 1.02759 
 18.29 	 1.02747 
 18.3 	 1.02735 
 18.31 	 1.02723 
 18.32 	 1.02711 
 18.33 	 1.02699 
 18.34 	 1.02687 
 18.35 	 1.02675 
 18.36 	 1.02663 
 18.37 	 1.0265 
 18.38 	 1.02638 
 18.39 	 1.02625 
 18.4 	 1.02613 
 18.41 	 1.026 
 18.42 	 1.02587 
 18.43 	 1.02575 
 18.44 	 1.02562 
 18.45 	 1.02549 
 18.46 	 1.02536 
 18.47 	 1.02523 
 18.48 	 1.0251 
 18.49 	 1.02497 
 18.5 	 1.02483 
 18.51 	 1.0247 
 18.52 	 1.02457 
 18.53 	 1.02443 
 18.54 	 1.0243 
 18.55 	 1.02416 
 18.56 	 1.02402 
 18.57 	 1.02389 
 18.58 	 1.02375 
 18.59 	 1.02361 
 18.6 	 1.02347 
 18.61 	 1.02333 
 18.62 	 1.02319 
 18.63 	 1.02305 
 18.64 	 1.02291 
 18.65 	 1.02277 
 18.66 	 1.02263 
 18.67 	 1.02248 
 18.68 	 1.02234 
 18.69 	 1.0222 
 18.7 	 1.02205 
