 # Re 	 CD 
 6490.2 	 12769.8 
 6500.2 	 12784.7 
 6510.2 	 12799.5 
 6520.2 	 12814.3 
 6530.2 	 12829.1 
 6540.2 	 12843.8 
 6550.2 	 12858.4 
 6560.2 	 12873 
 6570.2 	 12887.5 
 6580.2 	 12902 
 6590.2 	 12916.4 
 6600.2 	 12930.8 
 6610.2 	 12945.1 
 6620.2 	 12959.4 
 6630.2 	 12973.6 
 6640.2 	 12987.7 
 6650.2 	 13001.8 
 6660.2 	 13015.9 
 6670.2 	 13029.9 
 6680.2 	 13043.8 
 6690.2 	 13057.7 
 6700.2 	 13071.5 
 6710.2 	 13085.3 
 6720.2 	 13099 
 6730.2 	 13112.7 
 6740.2 	 13126.3 
 6750.2 	 13139.9 
 6760.2 	 13153.4 
 6770.2 	 13166.8 
 6780.2 	 13180.3 
 6790.2 	 13193.6 
 6800.2 	 13206.9 
 6810.2 	 13220.2 
 6820.2 	 13233.4 
 6830.2 	 13246.5 
 6840.2 	 13259.6 
 6850.2 	 13272.6 
 6860.2 	 13285.6 
 6870.2 	 13298.5 
 6880.2 	 13311.4 
 6890.2 	 13324.2 
 6900.2 	 13337 
 6910.2 	 13349.7 
 6920.2 	 13362.4 
 6930.2 	 13375 
 6940.2 	 13387.6 
 6950.2 	 13400.1 
 6960.2 	 13412.6 
 6970.2 	 13425 
 6980.2 	 13437.3 
 6990.2 	 13449.6 
 7000.2 	 13461.9 
 7010.2 	 13474.1 
 7020.2 	 13486.2 
 7030.2 	 13498.3 
 7040.2 	 13510.4 
 7050.2 	 13522.3 
 7060.2 	 13534.3 
 7070.2 	 13546.2 
 7080.2 	 13558 
 7090.2 	 13569.8 
 7100.2 	 13581.5 
 7110.2 	 13593.2 
 7120.2 	 13604.8 
 7130.2 	 13616.4 
 7140.2 	 13627.9 
 7150.2 	 13639.4 
 7160.2 	 13650.8 
 7170.2 	 13662.2 
 7180.2 	 13673.5 
 7190.2 	 13684.8 
 7200.2 	 13696 
 7210.2 	 13707.2 
 7220.2 	 13718.3 
 7230.2 	 13729.3 
 7240.2 	 13740.3 
 7250.2 	 13751.3 
 7260.2 	 13762.2 
 7270.2 	 13773.1 
 7280.2 	 13783.9 
 7290.2 	 13794.6 
 7300.2 	 13805.3 
 7310.2 	 13816 
 7320.2 	 13826.6 
 7330.2 	 13837.1 
 7340.2 	 13847.6 
 7350.2 	 13858.1 
 7360.2 	 13868.5 
 7370.2 	 13878.8 
 7380.2 	 13889.1 
 7390.2 	 13899.4 
 7400.2 	 13909.6 
 7410.2 	 13919.7 
 7420.2 	 13929.8 
 7430.2 	 13939.9 
 7440.2 	 13949.9 
 7450.2 	 13959.8 
 7460.2 	 13969.7 
 7470.2 	 13979.6 
 7480.2 	 13989.3 
 7490.2 	 13999.1 
 7500.2 	 14008.8 
 7510.2 	 14018.4 
 7520.2 	 14028 
 7530.2 	 14037.6 
 7540.2 	 14047.1 
 7550.2 	 14056.5 
 7560.2 	 14065.9 
 7570.2 	 14075.2 
 7580.2 	 14084.5 
 7590.2 	 14093.8 
 7600.2 	 14103 
 7610.2 	 14112.1 
 7620.2 	 14121.2 
 7630.2 	 14130.3 
 7640.2 	 14139.3 
 7650.2 	 14148.2 
 7660.2 	 14157.1 
 7670.2 	 14166 
 7680.2 	 14174.8 
 7690.2 	 14183.5 
 7700.2 	 14192.2 
 7710.2 	 14200.9 
 7720.2 	 14209.5 
 7730.2 	 14218 
 7740.2 	 14226.5 
 7750.2 	 14235 
 7760.2 	 14243.4 
 7770.2 	 14251.7 
 7780.2 	 14260 
 7790.2 	 14268.3 
 7800.2 	 14276.5 
 7810.2 	 14284.7 
 7820.2 	 14292.8 
 7830.2 	 14300.8 
 7840.2 	 14308.8 
 7850.2 	 14316.8 
 7860.2 	 14324.7 
 7870.2 	 14332.6 
 7880.2 	 14340.4 
 7890.2 	 14348.2 
 7900.2 	 14355.9 
 7910.2 	 14363.6 
 7920.2 	 14371.2 
 7930.2 	 14378.8 
 7940.2 	 14386.3 
 7950.2 	 14393.8 
 7960.2 	 14401.2 
 7970.2 	 14408.6 
 7980.2 	 14415.9 
 7990.2 	 14423.2 
 8000.2 	 14430.4 
 8010.2 	 14437.6 
 8020.2 	 14444.8 
 8030.2 	 14451.9 
 8040.2 	 14458.9 
 8050.2 	 14465.9 
 8060.2 	 14472.9 
 8070.2 	 14479.8 
 8080.2 	 14486.6 
 8090.2 	 14493.4 
 8100.2 	 14500.2 
 8110.2 	 14506.9 
 8120.2 	 14513.6 
 8130.2 	 14520.2 
 8140.2 	 14526.7 
 8150.2 	 14533.3 
 8160.2 	 14539.7 
 8170.2 	 14546.2 
 8180.2 	 14552.5 
 8190.2 	 14558.9 
 8200.2 	 14565.2 
 8210.2 	 14571.4 
 8220.2 	 14577.6 
 8230.2 	 14583.7 
 8240.2 	 14589.8 
 8250.2 	 14595.9 
 8260.2 	 14601.9 
 8270.2 	 14607.8 
 8280.2 	 14613.7 
 8290.2 	 14619.6 
 8300.2 	 14625.4 
 8310.2 	 14631.2 
 8320.2 	 14636.9 
 8330.2 	 14642.6 
 8340.2 	 14648.2 
 8350.2 	 14653.8 
 8360.2 	 14659.3 
 8370.2 	 14664.8 
 8380.2 	 14670.2 
 8390.2 	 14675.6 
 8400.2 	 14681 
 8410.2 	 14686.3 
 8420.2 	 14691.5 
 8430.2 	 14696.7 
 8440.2 	 14701.9 
 8450.2 	 14707 
 8460.2 	 14712.1 
 8470.2 	 14717.1 
 8480.2 	 14722 
 8490.2 	 14727 
 8500.2 	 14731.9 
 8510.2 	 14736.7 
 8520.2 	 14741.5 
 8530.2 	 14746.2 
 8540.2 	 14750.9 
 8550.2 	 14755.6 
 8560.2 	 14760.2 
 8570.2 	 14764.7 
 8580.2 	 14769.3 
 8590.2 	 14773.7 
 8600.2 	 14778.2 
 8610.2 	 14782.5 
 8620.2 	 14786.9 
 8630.2 	 14791.1 
 8640.2 	 14795.4 
 8650.2 	 14799.6 
 8660.2 	 14803.7 
 8670.2 	 14807.8 
 8680.2 	 14811.9 
 8690.2 	 14815.9 
 8700.2 	 14819.9 
 8710.2 	 14823.8 
 8720.2 	 14827.7 
 8730.2 	 14831.5 
 8740.2 	 14835.3 
 8750.2 	 14839 
 8760.2 	 14842.7 
 8770.2 	 14846.4 
 8780.2 	 14850 
 8790.2 	 14853.6 
 8800.2 	 14857.1 
 8810.2 	 14860.5 
 8820.2 	 14864 
 8830.2 	 14867.4 
 8840.2 	 14870.7 
 8850.2 	 14874 
 8860.2 	 14877.2 
 8870.2 	 14880.4 
 8880.2 	 14883.6 
 8890.2 	 14886.7 
 8900.2 	 14889.8 
 8910.2 	 14892.8 
 8920.2 	 14895.8 
 8930.2 	 14898.7 
 8940.2 	 14901.6 
 8950.2 	 14904.5 
 8960.2 	 14907.3 
 8970.2 	 14910 
 8980.2 	 14912.7 
 8990.2 	 14915.4 
 9000.2 	 14918 
 9010.2 	 14920.6 
 9020.2 	 14923.2 
 9030.2 	 14925.6 
 9040.2 	 14928.1 
 9050.2 	 14930.5 
 9060.2 	 14932.9 
 9070.2 	 14935.2 
 9080.2 	 14937.5 
 9090.2 	 14939.7 
 9100.2 	 14941.9 
 9110.2 	 14944 
 9120.2 	 14946.1 
 9130.2 	 14948.2 
 9140.2 	 14950.2 
 9150.2 	 14952.2 
 9160.2 	 14954.1 
 9170.2 	 14956 
 9180.2 	 14957.8 
 9190.2 	 14959.6 
 9200.2 	 14961.4 
 9210.2 	 14963.1 
 9220.2 	 14964.7 
 9230.2 	 14966.4 
 9240.2 	 14967.9 
 9250.2 	 14969.5 
 9260.2 	 14971 
 9270.2 	 14972.4 
 9280.2 	 14973.8 
 9290.2 	 14975.2 
 9300.2 	 14976.5 
 9310.2 	 14977.8 
 9320.2 	 14979 
 9330.2 	 14980.2 
 9340.2 	 14981.4 
 9350.2 	 14982.5 
 9360.2 	 14983.5 
 9370.2 	 14984.6 
 9380.2 	 14985.5 
 9390.2 	 14986.5 
 9400.2 	 14987.4 
 9410.2 	 14988.2 
 9420.2 	 14989 
 9430.2 	 14989.8 
 9440.2 	 14990.5 
 9450.2 	 14991.2 
 9460.2 	 14991.8 
 9470.2 	 14992.4 
 9480.2 	 14993 
 9490.2 	 14993.5 
 9500.2 	 14994 
 9510.2 	 14994.4 
 9520.2 	 14994.8 
 9530.2 	 14995.1 
 9540.2 	 14995.4 
 9550.2 	 14995.7 
 9560.2 	 14995.9 
 9570.2 	 14996.1 
 9580.2 	 14996.2 
 9590.2 	 14996.3 
 9600.2 	 14996.4 
 9610.2 	 14996.4 
 9620.2 	 14996.4 
 9630.2 	 14996.3 
 9640.2 	 14996.2 
 9650.2 	 14996 
 9660.2 	 14995.8 
 9670.2 	 14995.6 
 9680.2 	 14995.3 
 9690.2 	 14995 
 9700.2 	 14994.6 
 9710.2 	 14994.2 
 9720.2 	 14993.8 
 9730.2 	 14993.3 
 9740.2 	 14992.8 
 9750.2 	 14992.2 
 9760.2 	 14991.6 
 9770.2 	 14990.9 
 9780.2 	 14990.2 
 9790.2 	 14989.5 
 9800.2 	 14988.7 
 9810.2 	 14987.9 
 9820.2 	 14987.1 
 9830.2 	 14986.2 
 9840.2 	 14985.2 
 9850.2 	 14984.2 
 9860.2 	 14983.2 
 9870.2 	 14982.2 
 9880.2 	 14981.1 
 9890.2 	 14979.9 
 9900.2 	 14978.7 
 9910.2 	 14977.5 
 9920.2 	 14976.3 
 9930.2 	 14975 
 9940.2 	 14973.6 
 9950.2 	 14972.2 
 9960.2 	 14970.8 
 9970.2 	 14969.3 
 9980.2 	 14967.8 
 9990.2 	 14966.3 
 10000.2 	 14964.7 
 10010.2 	 14963.1 
 10020.2 	 14961.4 
 10030.2 	 14959.7 
