 # Re 	 CD 
 10030.2 	 0.410896 
 10040.2 	 0.410917 
 10050.2 	 0.410939 
 10060.2 	 0.41096 
 10070.2 	 0.410981 
 10080.2 	 0.411002 
 10090.2 	 0.411023 
 10100.2 	 0.411044 
 10110.2 	 0.411066 
 10120.2 	 0.411087 
 10130.2 	 0.411108 
 10140.2 	 0.411129 
 10150.2 	 0.411151 
 10160.2 	 0.411172 
 10170.2 	 0.411193 
 10180.2 	 0.411214 
 10190.2 	 0.411236 
 10200.2 	 0.411257 
 10210.2 	 0.411278 
 10220.2 	 0.4113 
 10230.2 	 0.411321 
 10240.2 	 0.411342 
 10250.2 	 0.411364 
 10260.2 	 0.411385 
 10270.2 	 0.411407 
 10280.2 	 0.411428 
 10290.2 	 0.41145 
 10300.2 	 0.411471 
 10310.2 	 0.411492 
 10320.2 	 0.411514 
 10330.2 	 0.411535 
 10340.2 	 0.411557 
 10350.2 	 0.411578 
 10360.2 	 0.4116 
 10370.2 	 0.411621 
 10380.2 	 0.411643 
 10390.2 	 0.411664 
 10400.2 	 0.411686 
 10410.2 	 0.411708 
 10420.2 	 0.411729 
 10430.2 	 0.411751 
 10440.2 	 0.411772 
 10450.2 	 0.411794 
 10460.2 	 0.411816 
 10470.2 	 0.411837 
 10480.2 	 0.411859 
 10490.2 	 0.411881 
 10500.2 	 0.411902 
 10510.2 	 0.411924 
 10520.2 	 0.411946 
 10530.2 	 0.411967 
 10540.2 	 0.411989 
 10550.2 	 0.412011 
 10560.2 	 0.412033 
 10570.2 	 0.412054 
 10580.2 	 0.412076 
 10590.2 	 0.412098 
 10600.2 	 0.41212 
 10610.2 	 0.412142 
 10620.2 	 0.412163 
 10630.2 	 0.412185 
 10640.2 	 0.412207 
 10650.2 	 0.412229 
 10660.2 	 0.412251 
 10670.2 	 0.412273 
 10680.2 	 0.412295 
 10690.2 	 0.412316 
 10700.2 	 0.412338 
 10710.2 	 0.41236 
 10720.2 	 0.412382 
 10730.2 	 0.412404 
 10740.2 	 0.412426 
 10750.2 	 0.412448 
 10760.2 	 0.41247 
 10770.2 	 0.412492 
 10780.2 	 0.412514 
 10790.2 	 0.412536 
 10800.2 	 0.412558 
 10810.2 	 0.41258 
 10820.2 	 0.412602 
 10830.2 	 0.412624 
 10840.2 	 0.412646 
 10850.2 	 0.412668 
 10860.2 	 0.41269 
 10870.2 	 0.412712 
 10880.2 	 0.412734 
 10890.2 	 0.412757 
 10900.2 	 0.412779 
 10910.2 	 0.412801 
 10920.2 	 0.412823 
 10930.2 	 0.412845 
 10940.2 	 0.412867 
 10950.2 	 0.412889 
 10960.2 	 0.412912 
 10970.2 	 0.412934 
 10980.2 	 0.412956 
 10990.2 	 0.412978 
 11000.2 	 0.413 
 11010.2 	 0.413023 
 11020.2 	 0.413045 
 11030.2 	 0.413067 
 11040.2 	 0.413089 
 11050.2 	 0.413112 
 11060.2 	 0.413134 
 11070.2 	 0.413156 
 11080.2 	 0.413179 
 11090.2 	 0.413201 
 11100.2 	 0.413223 
 11110.2 	 0.413245 
 11120.2 	 0.413268 
 11130.2 	 0.41329 
 11140.2 	 0.413313 
 11150.2 	 0.413335 
 11160.2 	 0.413357 
 11170.2 	 0.41338 
 11180.2 	 0.413402 
 11190.2 	 0.413424 
 11200.2 	 0.413447 
 11210.2 	 0.413469 
 11220.2 	 0.413492 
 11230.2 	 0.413514 
 11240.2 	 0.413537 
 11250.2 	 0.413559 
 11260.2 	 0.413581 
 11270.2 	 0.413604 
 11280.2 	 0.413626 
 11290.2 	 0.413649 
 11300.2 	 0.413671 
 11310.2 	 0.413694 
 11320.2 	 0.413716 
 11330.2 	 0.413739 
 11340.2 	 0.413761 
 11350.2 	 0.413784 
 11360.2 	 0.413807 
 11370.2 	 0.413829 
 11380.2 	 0.413852 
 11390.2 	 0.413874 
 11400.2 	 0.413897 
 11410.2 	 0.413919 
 11420.2 	 0.413942 
 11430.2 	 0.413965 
 11440.2 	 0.413987 
 11450.2 	 0.41401 
 11460.2 	 0.414033 
 11470.2 	 0.414055 
 11480.2 	 0.414078 
 11490.2 	 0.414101 
 11500.2 	 0.414123 
 11510.2 	 0.414146 
 11520.2 	 0.414169 
 11530.2 	 0.414191 
 11540.2 	 0.414214 
 11550.2 	 0.414237 
 11560.2 	 0.414259 
 11570.2 	 0.414282 
 11580.2 	 0.414305 
 11590.2 	 0.414328 
 11600.2 	 0.41435 
 11610.2 	 0.414373 
 11620.2 	 0.414396 
 11630.2 	 0.414419 
 11640.2 	 0.414441 
 11650.2 	 0.414464 
 11660.2 	 0.414487 
 11670.2 	 0.41451 
 11680.2 	 0.414533 
 11690.2 	 0.414555 
 11700.2 	 0.414578 
 11710.2 	 0.414601 
 11720.2 	 0.414624 
 11730.2 	 0.414647 
 11740.2 	 0.41467 
 11750.2 	 0.414693 
 11760.2 	 0.414715 
 11770.2 	 0.414738 
 11780.2 	 0.414761 
 11790.2 	 0.414784 
 11800.2 	 0.414807 
 11810.2 	 0.41483 
 11820.2 	 0.414853 
 11830.2 	 0.414876 
 11840.2 	 0.414899 
 11850.2 	 0.414922 
 11860.2 	 0.414945 
 11870.2 	 0.414968 
 11880.2 	 0.414991 
 11890.2 	 0.415013 
 11900.2 	 0.415036 
 11910.2 	 0.415059 
 11920.2 	 0.415082 
 11930.2 	 0.415105 
 11940.2 	 0.415128 
 11950.2 	 0.415151 
 11960.2 	 0.415174 
 11970.2 	 0.415197 
 11980.2 	 0.415221 
 11990.2 	 0.415244 
 12000.2 	 0.415267 
 12010.2 	 0.41529 
 12020.2 	 0.415313 
 12030.2 	 0.415336 
 12040.2 	 0.415359 
 12050.2 	 0.415382 
 12060.2 	 0.415405 
 12070.2 	 0.415428 
 12080.2 	 0.415451 
 12090.2 	 0.415474 
 12100.2 	 0.415497 
 12110.2 	 0.41552 
 12120.2 	 0.415544 
 12130.2 	 0.415567 
 12140.2 	 0.41559 
 12150.2 	 0.415613 
 12160.2 	 0.415636 
 12170.2 	 0.415659 
 12180.2 	 0.415682 
 12190.2 	 0.415706 
 12200.2 	 0.415729 
 12210.2 	 0.415752 
 12220.2 	 0.415775 
 12230.2 	 0.415798 
 12240.2 	 0.415821 
 12250.2 	 0.415845 
 12260.2 	 0.415868 
 12270.2 	 0.415891 
 12280.2 	 0.415914 
 12290.2 	 0.415938 
 12300.2 	 0.415961 
 12310.2 	 0.415984 
 12320.2 	 0.416007 
 12330.2 	 0.41603 
 12340.2 	 0.416054 
 12350.2 	 0.416077 
 12360.2 	 0.4161 
 12370.2 	 0.416123 
 12380.2 	 0.416147 
 12390.2 	 0.41617 
 12400.2 	 0.416193 
 12410.2 	 0.416217 
 12420.2 	 0.41624 
 12430.2 	 0.416263 
 12440.2 	 0.416286 
 12450.2 	 0.41631 
 12460.2 	 0.416333 
 12470.2 	 0.416356 
 12480.2 	 0.41638 
 12490.2 	 0.416403 
 12500.2 	 0.416426 
 12510.2 	 0.41645 
 12520.2 	 0.416473 
 12530.2 	 0.416496 
 12540.2 	 0.41652 
 12550.2 	 0.416543 
 12560.2 	 0.416566 
 12570.2 	 0.41659 
 12580.2 	 0.416613 
 12590.2 	 0.416637 
 12600.2 	 0.41666 
 12610.2 	 0.416683 
 12620.2 	 0.416707 
 12630.2 	 0.41673 
 12640.2 	 0.416754 
 12650.2 	 0.416777 
 12660.2 	 0.4168 
 12670.2 	 0.416824 
 12680.2 	 0.416847 
 12690.2 	 0.416871 
 12700.2 	 0.416894 
 12710.2 	 0.416917 
 12720.2 	 0.416941 
 12730.2 	 0.416964 
 12740.2 	 0.416988 
 12750.2 	 0.417011 
 12760.2 	 0.417035 
 12770.2 	 0.417058 
 12780.2 	 0.417082 
 12790.2 	 0.417105 
 12800.2 	 0.417128 
 12810.2 	 0.417152 
 12820.2 	 0.417175 
 12830.2 	 0.417199 
 12840.2 	 0.417222 
 12850.2 	 0.417246 
 12860.2 	 0.417269 
 12870.2 	 0.417293 
 12880.2 	 0.417316 
 12890.2 	 0.41734 
 12900.2 	 0.417363 
 12910.2 	 0.417387 
 12920.2 	 0.41741 
 12930.2 	 0.417434 
 12940.2 	 0.417457 
 12950.2 	 0.417481 
 12960.2 	 0.417504 
 12970.2 	 0.417528 
 12980.2 	 0.417551 
 12990.2 	 0.417575 
 13000.2 	 0.417599 
 13010.2 	 0.417622 
 13020.2 	 0.417646 
 13030.2 	 0.417669 
 13040.2 	 0.417693 
 13050.2 	 0.417716 
 13060.2 	 0.41774 
 13070.2 	 0.417763 
 13080.2 	 0.417787 
 13090.2 	 0.417811 
 13100.2 	 0.417834 
 13110.2 	 0.417858 
 13120.2 	 0.417881 
 13130.2 	 0.417905 
 13140.2 	 0.417928 
 13150.2 	 0.417952 
 13160.2 	 0.417976 
 13170.2 	 0.417999 
 13180.2 	 0.418023 
 13190.2 	 0.418046 
 13200.2 	 0.41807 
 13210.2 	 0.418094 
 13220.2 	 0.418117 
 13230.2 	 0.418141 
 13240.2 	 0.418164 
 13250.2 	 0.418188 
 13260.2 	 0.418212 
 13270.2 	 0.418235 
 13280.2 	 0.418259 
 13290.2 	 0.418282 
 13300.2 	 0.418306 
 13310.2 	 0.41833 
 13320.2 	 0.418353 
 13330.2 	 0.418377 
 13340.2 	 0.418401 
 13350.2 	 0.418424 
 13360.2 	 0.418448 
 13370.2 	 0.418471 
 13380.2 	 0.418495 
 13390.2 	 0.418519 
 13400.2 	 0.418542 
 13410.2 	 0.418566 
 13420.2 	 0.41859 
 13430.2 	 0.418613 
 13440.2 	 0.418637 
 13450.2 	 0.418661 
 13460.2 	 0.418684 
 13470.2 	 0.418708 
 13480.2 	 0.418732 
 13490.2 	 0.418755 
 13500.2 	 0.418779 
 13510.2 	 0.418803 
 13520.2 	 0.418826 
 13530.2 	 0.41885 
 13540.2 	 0.418874 
 13550.2 	 0.418897 
 13560.2 	 0.418921 
 13570.2 	 0.418945 
 13580.2 	 0.418968 
 13590.2 	 0.418992 
 13600.2 	 0.419016 
 13610.2 	 0.419039 
 13620.2 	 0.419063 
 13630.2 	 0.419087 
 13640.2 	 0.41911 
 13650.2 	 0.419134 
 13660.2 	 0.419158 
 13670.2 	 0.419181 
 13680.2 	 0.419205 
 13690.2 	 0.419229 
 13700.2 	 0.419252 
 13710.2 	 0.419276 
 13720.2 	 0.4193 
 13730.2 	 0.419324 
 13740.2 	 0.419347 
 13750.2 	 0.419371 
 13760.2 	 0.419395 
 13770.2 	 0.419418 
 13780.2 	 0.419442 
 13790.2 	 0.419466 
 13800.2 	 0.419489 
 13810.2 	 0.419513 
 13820.2 	 0.419537 
 13830.2 	 0.419561 
 13840.2 	 0.419584 
 13850.2 	 0.419608 
 13860.2 	 0.419632 
 13870.2 	 0.419655 
 13880.2 	 0.419679 
 13890.2 	 0.419703 
 13900.2 	 0.419726 
 13910.2 	 0.41975 
 13920.2 	 0.419774 
 13930.2 	 0.419798 
 13940.2 	 0.419821 
 13950.2 	 0.419845 
 13960.2 	 0.419869 
 13970.2 	 0.419892 
 13980.2 	 0.419916 
 13990.2 	 0.41994 
 14000.2 	 0.419963 
 14010.2 	 0.419987 
 14020.2 	 0.420011 
 14030.2 	 0.420035 
 14040.2 	 0.420058 
 14050.2 	 0.420082 
 14060.2 	 0.420106 
 14070.2 	 0.420129 
 14080.2 	 0.420153 
 14090.2 	 0.420177 
 14100.2 	 0.4202 
 14110.2 	 0.420224 
 14120.2 	 0.420248 
 14130.2 	 0.420272 
 14140.2 	 0.420295 
 14150.2 	 0.420319 
 14160.2 	 0.420343 
 14170.2 	 0.420366 
 14180.2 	 0.42039 
 14190.2 	 0.420414 
 14200.2 	 0.420437 
 14210.2 	 0.420461 
 14220.2 	 0.420485 
 14230.2 	 0.420509 
 14240.2 	 0.420532 
 14250.2 	 0.420556 
 14260.2 	 0.42058 
 14270.2 	 0.420603 
 14280.2 	 0.420627 
 14290.2 	 0.420651 
 14300.2 	 0.420674 
 14310.2 	 0.420698 
 14320.2 	 0.420722 
 14330.2 	 0.420745 
 14340.2 	 0.420769 
 14350.2 	 0.420793 
 14360.2 	 0.420817 
 14370.2 	 0.42084 
 14380.2 	 0.420864 
 14390.2 	 0.420888 
 14400.2 	 0.420911 
 14410.2 	 0.420935 
 14420.2 	 0.420959 
 14430.2 	 0.420982 
 14440.2 	 0.421006 
 14450.2 	 0.42103 
 14460.2 	 0.421053 
 14470.2 	 0.421077 
 14480.2 	 0.421101 
 14490.2 	 0.421124 
 14500.2 	 0.421148 
 14510.2 	 0.421172 
 14520.2 	 0.421195 
 14530.2 	 0.421219 
 14540.2 	 0.421243 
 14550.2 	 0.421266 
 14560.2 	 0.42129 
 14570.2 	 0.421314 
 14580.2 	 0.421337 
 14590.2 	 0.421361 
 14600.2 	 0.421384 
 14610.2 	 0.421408 
 14620.2 	 0.421432 
 14630.2 	 0.421455 
 14640.2 	 0.421479 
 14650.2 	 0.421503 
 14660.2 	 0.421526 
 14670.2 	 0.42155 
 14680.2 	 0.421574 
 14690.2 	 0.421597 
 14700.2 	 0.421621 
 14710.2 	 0.421644 
 14720.2 	 0.421668 
 14730.2 	 0.421692 
 14740.2 	 0.421715 
 14750.2 	 0.421739 
 14760.2 	 0.421763 
 14770.2 	 0.421786 
 14780.2 	 0.42181 
 14790.2 	 0.421833 
 14800.2 	 0.421857 
 14810.2 	 0.421881 
 14820.2 	 0.421904 
 14830.2 	 0.421928 
 14840.2 	 0.421951 
 14850.2 	 0.421975 
 14860.2 	 0.421998 
 14870.2 	 0.422022 
 14880.2 	 0.422046 
 14890.2 	 0.422069 
 14900.2 	 0.422093 
 14910.2 	 0.422116 
 14920.2 	 0.42214 
 14930.2 	 0.422163 
 14940.2 	 0.422187 
 14950.2 	 0.422211 
 14960.2 	 0.422234 
 14970.2 	 0.422258 
 14980.2 	 0.422281 
 14990.2 	 0.422305 
 15000.2 	 0.422328 
 15010.2 	 0.422352 
 15020.2 	 0.422375 
 15030.2 	 0.422399 
 15040.2 	 0.422422 
 15050.2 	 0.422446 
 15060.2 	 0.422469 
 15070.2 	 0.422493 
 15080.2 	 0.422517 
 15090.2 	 0.42254 
 15100.2 	 0.422564 
 15110.2 	 0.422587 
 15120.2 	 0.422611 
 15130.2 	 0.422634 
 15140.2 	 0.422658 
 15150.2 	 0.422681 
 15160.2 	 0.422704 
 15170.2 	 0.422728 
 15180.2 	 0.422751 
 15190.2 	 0.422775 
 15200.2 	 0.422798 
 15210.2 	 0.422822 
 15220.2 	 0.422845 
 15230.2 	 0.422869 
 15240.2 	 0.422892 
 15250.2 	 0.422916 
 15260.2 	 0.422939 
 15270.2 	 0.422963 
 15280.2 	 0.422986 
 15290.2 	 0.423009 
 15300.2 	 0.423033 
 15310.2 	 0.423056 
 15320.2 	 0.42308 
 15330.2 	 0.423103 
 15340.2 	 0.423127 
 15350.2 	 0.42315 
 15360.2 	 0.423173 
 15370.2 	 0.423197 
 15380.2 	 0.42322 
 15390.2 	 0.423244 
 15400.2 	 0.423267 
 15410.2 	 0.42329 
 15420.2 	 0.423314 
 15430.2 	 0.423337 
 15440.2 	 0.42336 
 15450.2 	 0.423384 
 15460.2 	 0.423407 
 15470.2 	 0.42343 
 15480.2 	 0.423454 
 15490.2 	 0.423477 
 15500.2 	 0.4235 
 15510.2 	 0.423524 
 15520.2 	 0.423547 
 15530.2 	 0.42357 
 15540.2 	 0.423594 
 15550.2 	 0.423617 
 15560.2 	 0.42364 
 15570.2 	 0.423664 
 15580.2 	 0.423687 
 15590.2 	 0.42371 
 15600.2 	 0.423734 
 15610.2 	 0.423757 
 15620.2 	 0.42378 
 15630.2 	 0.423803 
 15640.2 	 0.423827 
 15650.2 	 0.42385 
 15660.2 	 0.423873 
 15670.2 	 0.423896 
 15680.2 	 0.42392 
 15690.2 	 0.423943 
 15700.2 	 0.423966 
 15710.2 	 0.423989 
 15720.2 	 0.424013 
 15730.2 	 0.424036 
 15740.2 	 0.424059 
 15750.2 	 0.424082 
 15760.2 	 0.424105 
 15770.2 	 0.424129 
 15780.2 	 0.424152 
 15790.2 	 0.424175 
 15800.2 	 0.424198 
 15810.2 	 0.424221 
 15820.2 	 0.424244 
 15830.2 	 0.424268 
 15840.2 	 0.424291 
 15850.2 	 0.424314 
 15860.2 	 0.424337 
 15870.2 	 0.42436 
 15880.2 	 0.424383 
 15890.2 	 0.424406 
 15900.2 	 0.424429 
 15910.2 	 0.424453 
 15920.2 	 0.424476 
 15930.2 	 0.424499 
 15940.2 	 0.424522 
 15950.2 	 0.424545 
 15960.2 	 0.424568 
 15970.2 	 0.424591 
 15980.2 	 0.424614 
 15990.2 	 0.424637 
 16000.2 	 0.42466 
 16010.2 	 0.424683 
 16020.2 	 0.424706 
 16030.2 	 0.424729 
 16040.2 	 0.424752 
 16050.2 	 0.424775 
 16060.2 	 0.424798 
 16070.2 	 0.424821 
 16080.2 	 0.424844 
 16090.2 	 0.424867 
 16100.2 	 0.42489 
 16110.2 	 0.424913 
 16120.2 	 0.424936 
 16130.2 	 0.424959 
 16140.2 	 0.424982 
 16150.2 	 0.425005 
 16160.2 	 0.425028 
 16170.2 	 0.425051 
 16180.2 	 0.425074 
 16190.2 	 0.425097 
 16200.2 	 0.42512 
 16210.2 	 0.425143 
 16220.2 	 0.425166 
 16230.2 	 0.425188 
 16240.2 	 0.425211 
 16250.2 	 0.425234 
 16260.2 	 0.425257 
 16270.2 	 0.42528 
 16280.2 	 0.425303 
 16290.2 	 0.425326 
 16300.2 	 0.425349 
 16310.2 	 0.425371 
 16320.2 	 0.425394 
 16330.2 	 0.425417 
 16340.2 	 0.42544 
 16350.2 	 0.425463 
 16360.2 	 0.425485 
 16370.2 	 0.425508 
 16380.2 	 0.425531 
 16390.2 	 0.425554 
 16400.2 	 0.425576 
 16410.2 	 0.425599 
 16420.2 	 0.425622 
 16430.2 	 0.425645 
 16440.2 	 0.425667 
 16450.2 	 0.42569 
 16460.2 	 0.425713 
 16470.2 	 0.425736 
 16480.2 	 0.425758 
 16490.2 	 0.425781 
 16500.2 	 0.425804 
 16510.2 	 0.425826 
 16520.2 	 0.425849 
 16530.2 	 0.425872 
 16540.2 	 0.425894 
 16550.2 	 0.425917 
 16560.2 	 0.42594 
 16570.2 	 0.425962 
 16580.2 	 0.425985 
 16590.2 	 0.426007 
 16600.2 	 0.42603 
 16610.2 	 0.426053 
 16620.2 	 0.426075 
 16630.2 	 0.426098 
 16640.2 	 0.42612 
 16650.2 	 0.426143 
 16660.2 	 0.426165 
 16670.2 	 0.426188 
 16680.2 	 0.42621 
 16690.2 	 0.426233 
 16700.2 	 0.426255 
 16710.2 	 0.426278 
 16720.2 	 0.4263 
 16730.2 	 0.426323 
 16740.2 	 0.426345 
 16750.2 	 0.426368 
 16760.2 	 0.42639 
 16770.2 	 0.426413 
 16780.2 	 0.426435 
 16790.2 	 0.426458 
 16800.2 	 0.42648 
 16810.2 	 0.426502 
 16820.2 	 0.426525 
 16830.2 	 0.426547 
 16840.2 	 0.42657 
 16850.2 	 0.426592 
 16860.2 	 0.426614 
 16870.2 	 0.426637 
 16880.2 	 0.426659 
 16890.2 	 0.426681 
 16900.2 	 0.426704 
 16910.2 	 0.426726 
 16920.2 	 0.426748 
 16930.2 	 0.426771 
 16940.2 	 0.426793 
 16950.2 	 0.426815 
 16960.2 	 0.426837 
 16970.2 	 0.42686 
 16980.2 	 0.426882 
 16990.2 	 0.426904 
 17000.2 	 0.426926 
 17010.2 	 0.426949 
 17020.2 	 0.426971 
 17030.2 	 0.426993 
 17040.2 	 0.427015 
 17050.2 	 0.427037 
 17060.2 	 0.42706 
 17070.2 	 0.427082 
 17080.2 	 0.427104 
 17090.2 	 0.427126 
 17100.2 	 0.427148 
 17110.2 	 0.42717 
 17120.2 	 0.427192 
 17130.2 	 0.427214 
 17140.2 	 0.427236 
 17150.2 	 0.427259 
 17160.2 	 0.427281 
 17170.2 	 0.427303 
 17180.2 	 0.427325 
 17190.2 	 0.427347 
 17200.2 	 0.427369 
 17210.2 	 0.427391 
 17220.2 	 0.427413 
 17230.2 	 0.427435 
 17240.2 	 0.427457 
 17250.2 	 0.427479 
 17260.2 	 0.427501 
 17270.2 	 0.427523 
 17280.2 	 0.427545 
 17290.2 	 0.427567 
 17300.2 	 0.427588 
 17310.2 	 0.42761 
 17320.2 	 0.427632 
 17330.2 	 0.427654 
 17340.2 	 0.427676 
 17350.2 	 0.427698 
 17360.2 	 0.42772 
 17370.2 	 0.427742 
 17380.2 	 0.427763 
 17390.2 	 0.427785 
 17400.2 	 0.427807 
 17410.2 	 0.427829 
 17420.2 	 0.427851 
 17430.2 	 0.427872 
 17440.2 	 0.427894 
 17450.2 	 0.427916 
 17460.2 	 0.427938 
 17470.2 	 0.427959 
 17480.2 	 0.427981 
 17490.2 	 0.428003 
 17500.2 	 0.428024 
 17510.2 	 0.428046 
 17520.2 	 0.428068 
 17530.2 	 0.428089 
 17540.2 	 0.428111 
 17550.2 	 0.428133 
 17560.2 	 0.428154 
 17570.2 	 0.428176 
 17580.2 	 0.428198 
 17590.2 	 0.428219 
 17600.2 	 0.428241 
 17610.2 	 0.428262 
 17620.2 	 0.428284 
 17630.2 	 0.428305 
 17640.2 	 0.428327 
 17650.2 	 0.428348 
 17660.2 	 0.42837 
 17670.2 	 0.428391 
 17680.2 	 0.428413 
 17690.2 	 0.428434 
 17700.2 	 0.428456 
 17710.2 	 0.428477 
 17720.2 	 0.428499 
 17730.2 	 0.42852 
 17740.2 	 0.428542 
 17750.2 	 0.428563 
 17760.2 	 0.428584 
 17770.2 	 0.428606 
 17780.2 	 0.428627 
 17790.2 	 0.428648 
 17800.2 	 0.42867 
 17810.2 	 0.428691 
 17820.2 	 0.428712 
 17830.2 	 0.428734 
 17840.2 	 0.428755 
 17850.2 	 0.428776 
 17860.2 	 0.428797 
 17870.2 	 0.428819 
 17880.2 	 0.42884 
 17890.2 	 0.428861 
 17900.2 	 0.428882 
 17910.2 	 0.428904 
 17920.2 	 0.428925 
 17930.2 	 0.428946 
 17940.2 	 0.428967 
 17950.2 	 0.428988 
 17960.2 	 0.429009 
 17970.2 	 0.42903 
 17980.2 	 0.429052 
 17990.2 	 0.429073 
 18000.2 	 0.429094 
 18010.2 	 0.429115 
 18020.2 	 0.429136 
 18030.2 	 0.429157 
 18040.2 	 0.429178 
 18050.2 	 0.429199 
 18060.2 	 0.42922 
 18070.2 	 0.429241 
 18080.2 	 0.429262 
 18090.2 	 0.429283 
 18100.2 	 0.429304 
 18110.2 	 0.429325 
 18120.2 	 0.429346 
 18130.2 	 0.429366 
 18140.2 	 0.429387 
 18150.2 	 0.429408 
 18160.2 	 0.429429 
 18170.2 	 0.42945 
 18180.2 	 0.429471 
 18190.2 	 0.429492 
 18200.2 	 0.429512 
 18210.2 	 0.429533 
 18220.2 	 0.429554 
 18230.2 	 0.429575 
 18240.2 	 0.429596 
 18250.2 	 0.429616 
 18260.2 	 0.429637 
 18270.2 	 0.429658 
 18280.2 	 0.429678 
 18290.2 	 0.429699 
 18300.2 	 0.42972 
 18310.2 	 0.42974 
 18320.2 	 0.429761 
 18330.2 	 0.429782 
 18340.2 	 0.429802 
 18350.2 	 0.429823 
 18360.2 	 0.429843 
 18370.2 	 0.429864 
 18380.2 	 0.429885 
 18390.2 	 0.429905 
 18400.2 	 0.429926 
 18410.2 	 0.429946 
 18420.2 	 0.429967 
 18430.2 	 0.429987 
 18440.2 	 0.430008 
 18450.2 	 0.430028 
 18460.2 	 0.430048 
 18470.2 	 0.430069 
 18480.2 	 0.430089 
 18490.2 	 0.43011 
 18500.2 	 0.43013 
 18510.2 	 0.43015 
 18520.2 	 0.430171 
 18530.2 	 0.430191 
 18540.2 	 0.430211 
 18550.2 	 0.430232 
 18560.2 	 0.430252 
 18570.2 	 0.430272 
 18580.2 	 0.430293 
 18590.2 	 0.430313 
 18600.2 	 0.430333 
 18610.2 	 0.430353 
 18620.2 	 0.430373 
 18630.2 	 0.430394 
 18640.2 	 0.430414 
 18650.2 	 0.430434 
 18660.2 	 0.430454 
 18670.2 	 0.430474 
 18680.2 	 0.430494 
 18690.2 	 0.430514 
 18700.2 	 0.430534 
 18710.2 	 0.430554 
 18720.2 	 0.430575 
 18730.2 	 0.430595 
 18740.2 	 0.430615 
 18750.2 	 0.430635 
 18760.2 	 0.430655 
 18770.2 	 0.430675 
 18780.2 	 0.430694 
 18790.2 	 0.430714 
 18800.2 	 0.430734 
 18810.2 	 0.430754 
 18820.2 	 0.430774 
 18830.2 	 0.430794 
 18840.2 	 0.430814 
 18850.2 	 0.430834 
 18860.2 	 0.430854 
 18870.2 	 0.430873 
 18880.2 	 0.430893 
 18890.2 	 0.430913 
 18900.2 	 0.430933 
 18910.2 	 0.430952 
 18920.2 	 0.430972 
 18930.2 	 0.430992 
 18940.2 	 0.431012 
 18950.2 	 0.431031 
 18960.2 	 0.431051 
 18970.2 	 0.43107 
 18980.2 	 0.43109 
 18990.2 	 0.43111 
 19000.2 	 0.431129 
 19010.2 	 0.431149 
 19020.2 	 0.431168 
 19030.2 	 0.431188 
 19040.2 	 0.431208 
 19050.2 	 0.431227 
 19060.2 	 0.431247 
 19070.2 	 0.431266 
 19080.2 	 0.431286 
 19090.2 	 0.431305 
 19100.2 	 0.431324 
 19110.2 	 0.431344 
 19120.2 	 0.431363 
 19130.2 	 0.431383 
 19140.2 	 0.431402 
 19150.2 	 0.431421 
 19160.2 	 0.431441 
 19170.2 	 0.43146 
 19180.2 	 0.431479 
 19190.2 	 0.431499 
 19200.2 	 0.431518 
 19210.2 	 0.431537 
 19220.2 	 0.431556 
 19230.2 	 0.431575 
 19240.2 	 0.431595 
 19250.2 	 0.431614 
 19260.2 	 0.431633 
 19270.2 	 0.431652 
 19280.2 	 0.431671 
 19290.2 	 0.43169 
 19300.2 	 0.431709 
 19310.2 	 0.431728 
 19320.2 	 0.431748 
 19330.2 	 0.431767 
 19340.2 	 0.431786 
 19350.2 	 0.431805 
 19360.2 	 0.431824 
 19370.2 	 0.431843 
 19380.2 	 0.431861 
 19390.2 	 0.43188 
 19400.2 	 0.431899 
 19410.2 	 0.431918 
 19420.2 	 0.431937 
 19430.2 	 0.431956 
 19440.2 	 0.431975 
 19450.2 	 0.431994 
 19460.2 	 0.432012 
 19470.2 	 0.432031 
 19480.2 	 0.43205 
 19490.2 	 0.432069 
 19500.2 	 0.432087 
 19510.2 	 0.432106 
 19520.2 	 0.432125 
 19530.2 	 0.432144 
 19540.2 	 0.432162 
 19550.2 	 0.432181 
 19560.2 	 0.432199 
 19570.2 	 0.432218 
 19580.2 	 0.432237 
 19590.2 	 0.432255 
 19600.2 	 0.432274 
 19610.2 	 0.432292 
 19620.2 	 0.432311 
 19630.2 	 0.432329 
 19640.2 	 0.432348 
 19650.2 	 0.432366 
 19660.2 	 0.432385 
 19670.2 	 0.432403 
 19680.2 	 0.432422 
 19690.2 	 0.43244 
 19700.2 	 0.432458 
 19710.2 	 0.432477 
 19720.2 	 0.432495 
 19730.2 	 0.432513 
 19740.2 	 0.432532 
 19750.2 	 0.43255 
 19760.2 	 0.432568 
 19770.2 	 0.432586 
 19780.2 	 0.432605 
 19790.2 	 0.432623 
 19800.2 	 0.432641 
 19810.2 	 0.432659 
 19820.2 	 0.432677 
 19830.2 	 0.432695 
 19840.2 	 0.432713 
 19850.2 	 0.432731 
 19860.2 	 0.43275 
 19870.2 	 0.432768 
 19880.2 	 0.432786 
 19890.2 	 0.432804 
 19900.2 	 0.432822 
 19910.2 	 0.43284 
 19920.2 	 0.432858 
 19930.2 	 0.432875 
 19940.2 	 0.432893 
 19950.2 	 0.432911 
 19960.2
